NAME,ID,TIME,X,Y
classic,74,0,6.975551,13.853327
classic,75,0,-1.162753,0.624701
classic,76,0,-1.291149,-34.010582
classic,77,0,0.822478,-29.405157
classic,78,0,16.016216,31.640631
classic,79,0,13.888758,34.544720
classic,80,0,31.815836,-3.904708
classic,81,0,7.640736,15.105416
classic,82,0,-40.223335,-9.558491
classic,83,0,-3.360879,30.323240
classic,84,0,2.866138,-15.900524
classic,85,0,36.097900,32.414982
classic,86,0,14.577906,33.925030
classic,87,0,14.305842,32.703545
classic,88,0,-20.335302,33.984470
classic,89,0,2.646125,-16.558050
classic,90,0,4.454257,12.156301
classic,91,0,14.354417,33.693363
classic,92,0,33.750011,31.685110
classic,93,0,-5.869678,-33.217495
classic,94,0,1.782942,-31.743137
classic,95,0,33.287392,34.235546
classic,96,0,6.287238,7.031175
classic,97,0,0.502837,32.670681
classic,98,0,1.518079,-13.309676
classic,99,0,36.402214,32.064156
classic,100,0,-0.628363,-14.719090
classic,101,0,2.931210,-15.847674
classic,102,0,14.410633,32.657356
classic,103,0,-16.660170,38.387691
classic,104,0,30.104746,-5.890215
classic,105,0,9.719679,14.832557
classic,106,0,39.949390,32.830261
classic,107,0,40.074032,31.020216
classic,108,0,7.669629,10.893970
classic,109,0,-8.577437,-36.939693
classic,110,0,1.736841,-13.921068
classic,111,0,0.591640,32.814800
classic,112,0,10.512424,30.007572
classic,113,0,9.543701,14.631500
classic,114,0,3.523027,10.815790
classic,115,0,15.638206,15.508020
classic,116,0,30.417725,-4.462641
classic,117,0,16.590445,34.558041
classic,118,0,-0.715046,-32.841900
classic,119,0,13.429495,34.000153
classic,120,0,-10.816276,-32.484837
classic,121,0,36.099495,32.408333
classic,122,0,36.207382,33.481308
classic,123,0,14.490308,31.667233
classic,124,0,14.464413,18.265152
classic,125,0,31.756411,-2.376850
classic,126,0,-23.406569,35.973480
classic,127,0,6.917891,7.113869
classic,128,0,-19.163383,-20.585709
classic,129,0,-41.875778,-12.059661
classic,130,0,-25.559156,34.125465
classic,131,0,-0.810368,-15.326783
classic,132,0,-41.028507,-10.541521
classic,133,1,10.675454,17.028522
classic,134,1,-0.908623,31.817202
classic,135,1,38.027523,35.313118
classic,136,1,-1.639629,-3.481203
classic,137,1,6.182189,12.900158
classic,138,1,-4.535552,30.986973
classic,139,1,7.846403,14.810527
classic,140,1,-0.324833,0.340277
classic,141,1,-17.794319,40.766514
classic,142,1,28.477446,-4.899886
classic,143,1,8.459833,11.539453
classic,144,1,2.652991,-16.553284
classic,145,1,8.120698,15.114144
classic,146,1,-2.316592,-0.152110
classic,147,1,-32.735943,-16.125759
classic,148,1,37.925476,34.875740
classic,149,1,-0.233610,-15.330674
classic,150,1,18.195105,17.448778
classic,151,1,38.535503,32.339134
classic,152,1,37.390984,31.698675
classic,153,1,32.588238,-3.818469
classic,154,1,37.789726,35.928230
classic,155,1,-6.547017,28.495893
classic,156,1,-16.661278,38.387707
classic,157,1,32.641464,-2.467893
classic,158,1,-12.682804,40.326584
classic,159,1,11.575738,29.192854
classic,160,2,-2.201251,-10.374516
classic,161,2,14.822971,33.475071
classic,162,2,-34.193882,-17.224976
classic,163,2,9.621258,14.601956
classic,164,2,-39.760666,-10.181978
classic,165,2,14.804806,31.938852
classic,166,2,-17.418938,-18.993975
classic,167,2,-37.094398,-17.805233
classic,168,2,33.367748,-4.523051
classic,169,2,-5.975046,-28.871855
classic,170,2,30.592030,-3.651096
classic,171,2,-1.236584,-12.947662
classic,172,2,-30.077234,34.492588
classic,173,2,4.594186,12.297753
classic,174,2,-1.017133,31.494574
classic,175,2,30.692789,-5.242279
classic,176,2,33.202873,-3.438575
classic,177,3,-4.594337,-36.201908
classic,178,3,-7.430774,-30.827255
classic,179,3,-10.169683,39.601349
classic,180,3,15.633781,17.418442
classic,181,3,7.344627,10.374517
classic,182,3,-10.617281,39.695980
classic,183,3,14.670029,17.579338
classic,184,3,14.612876,17.449875
classic,185,3,-1.539328,0.592762
classic,186,3,14.560319,17.320547
classic,187,3,14.588655,17.448433
classic,188,3,15.669088,15.853130
classic,189,3,12.929742,28.264286
classic,190,3,-17.291866,43.696373
classic,191,4,-26.566267,43.025490
classic,192,4,-26.208309,33.948654
classic,193,4,14.938013,18.111631
classic,194,4,-31.059492,-21.099257
classic,195,4,15.708410,17.367647
classic,196,4,-26.509956,32.534389
classic,197,4,15.898669,15.863401
classic,198,4,3.798893,11.316642
classic,199,5,14.314536,17.046480
classic,200,5,-3.036127,-25.075903
classic,201,5,-10.367407,47.337708
classic,202,5,36.413338,34.014050
classic,203,5,38.715054,32.522648
classic,204,5,9.518852,14.659097
classic,205,5,-0.275514,31.721708
classic,206,5,-4.649862,29.549442
classic,207,5,-9.348355,39.280571
classic,208,5,36.622444,33.472252
classic,209,5,-16.170788,-20.266027
classic,210,6,-30.369352,-22.283672
classic,211,6,31.332989,-4.097890
classic,212,6,31.502579,-4.778603
classic,213,6,10.019488,13.674114
classic,214,6,-0.934521,31.839582
classic,215,6,40.095917,33.793732
classic,216,6,36.000275,34.666153
classic,217,6,6.355275,7.052417
classic,218,6,1.732651,-31.731365
classic,219,6,11.948945,28.590855
classic,220,6,3.895248,-0.398819
classic,221,6,-30.523258,32.858566
classic,222,6,-31.582661,37.620972
classic,223,7,13.071956,32.087234
classic,224,7,-13.136455,6.583150
classic,225,7,-28.150707,-22.126827
classic,226,7,-11.737629,40.330189
classic,227,7,-13.531031,41.042271
classic,228,7,-26.233849,33.249077
classic,229,7,-6.496703,28.807261
classic,230,7,-10.162456,46.777065
classic,231,7,-15.755006,38.974850
classic,232,8,-26.507898,32.688587
classic,233,8,29.018574,-3.697218
classic,234,8,-11.873500,40.628223
classic,235,8,32.966930,-3.870822
classic,236,8,-12.326501,41.028061
classic,237,8,-10.400730,46.752979
classic,238,8,-11.917262,40.541744
classic,239,8,-33.057343,-22.092976
classic,240,9,-12.559147,-7.680393
classic,241,9,32.532448,-4.456703
classic,242,9,-13.162021,6.244239
classic,243,9,7.122258,2.928382
classic,244,9,-8.214881,-25.254051
classic,245,9,-9.094649,-24.823238
classic,246,9,-8.913075,-30.796116
classic,247,9,-27.613825,33.426750
classic,248,9,0.808498,32.085297
classic,249,9,-30.056011,-19.113951
classic,250,9,-1.542212,31.523859
classic,251,9,0.643629,32.269558
classic,252,10,0.794229,32.086010
classic,253,10,-0.633846,1.104492
classic,254,10,-17.227728,39.344246
classic,255,11,-1.758153,-1.994470
classic,256,11,-12.638000,8.148791
classic,257,11,-35.787628,-15.022713
classic,258,11,3.259309,-27.428741
classic,259,11,39.204956,32.056660
classic,260,11,31.256899,-3.974904
classic,261,12,-3.323601,31.076782
classic,262,12,31.151930,-4.715027
classic,263,12,29.809246,-6.492723
classic,264,12,29.826525,-2.953908
classic,265,12,-40.662170,-9.214877
classic,266,12,-35.108540,-14.394359
classic,267,12,-31.204611,-20.330822
classic,268,12,-52.698895,-16.410797
classic,269,12,-51.403023,-16.453566
classic,270,12,-35.246754,-14.618894
classic,271,13,-6.882512,-31.282576
classic,272,13,-5.080719,-34.164116
classic,273,13,-35.027191,-11.417201
classic,274,13,13.524975,30.531637
classic,275,13,8.236843,3.814193
classic,276,14,33.473907,-3.758018
classic,277,14,30.882044,-5.119908
classic,278,14,30.459711,-5.498090
classic,279,14,31.280964,-2.388357
classic,280,14,31.977001,-2.981571
classic,281,14,33.989658,-4.673921
classic,282,14,34.444080,-3.990874
classic,283,14,28.722897,-4.547049
classic,284,14,28.901659,-7.348325
classic,285,14,29.083071,-5.377424
classic,286,14,34.733181,-4.364958
classic,287,14,29.082558,-5.885657
classic,288,14,29.503513,-8.144028
classic,289,14,29.880819,-4.858689
classic,290,14,31.990562,-4.574242
classic,291,14,33.826340,-3.154298
classic,292,14,33.780628,-4.613235
classic,293,14,28.675306,-6.921540
classic,294,14,32.311096,-3.250248
classic,295,14,33.460453,-2.816948
classic,296,14,-17.735691,41.348606
classic,297,14,-17.329271,43.351830
classic,298,14,-17.289854,43.619938
classic,299,15,-17.417725,-19.462585
classic,300,15,-9.253202,-14.332639
classic,301,15,-3.405775,30.272242
classic,302,16,5.895847,6.903302
classic,303,16,-1.142348,-29.406885
classic,304,16,7.808096,13.210422
classic,305,16,-38.955959,-9.855585
classic,306,16,-13.137025,6.582314
classic,307,17,-36.091507,-13.883487
classic,308,17,-31.297937,-18.950094
classic,309,17,-0.345130,-12.094352
classic,310,18,-2.218793,-10.373158
classic,311,18,31.878416,-3.544363
classic,312,18,30.672077,-3.287671
classic,313,18,29.395863,-7.827338
classic,314,18,30.783562,-3.967116
classic,315,18,30.873413,-2.517223
classic,316,18,29.397470,-3.260495
classic,317,18,29.520643,-7.411034
classic,318,18,31.649361,-4.729066
classic,319,18,-10.339418,47.323410
classic,320,19,14.140512,34.604321
classic,321,19,11.890628,25.176857
classic,322,20,6.993237,13.659303
classic,323,20,32.979351,-2.779238
classic,324,20,29.684374,-1.697989
classic,325,20,35.007370,-5.250406
classic,326,20,32.229172,-3.830923
classic,327,20,-5.767128,-29.166075
classic,328,20,-12.718856,5.967297
classic,329,20,-12.427458,-8.966528
classic,330,20,7.994662,3.254676
classic,331,20,6.241593,1.919647
classic,332,21,0.082278,31.380276
classic,333,21,-7.542460,-35.322254
classic,334,21,11.025097,29.989098
classic,335,21,30.390593,-5.581259
classic,336,21,-26.086353,39.180096
classic,337,21,-25.731237,42.979141
classic,338,21,-25.844978,36.592838
classic,339,21,-26.587839,43.013428
classic,340,21,-18.877886,-20.002783
classic,341,21,-25.711935,42.969646
classic,342,21,-35.227154,-18.251057
classic,343,21,-25.171206,42.469769
classic,344,21,-26.585791,44.107239
classic,345,21,-40.234299,-11.453241
classic,346,21,-14.743239,6.363391
classic,347,22,-26.599316,41.445404
classic,348,22,-33.668701,-15.254213
classic,349,22,-25.114605,43.704220
classic,350,22,-23.583755,45.006039
classic,351,22,-26.351665,42.980564
classic,352,22,-23.584755,45.006283
classic,353,22,-14.903583,7.316074
classic,354,22,32.797932,-4.505036
classic,355,22,-24.954218,37.810055
classic,356,22,-32.489933,-19.962507
classic,357,22,-25.752205,36.797050
classic,358,22,29.492128,-4.593971
classic,359,23,-36.806149,-15.135473
classic,360,23,-40.232712,-11.450390
classic,361,23,-39.546467,-11.094069
classic,362,23,-27.276403,41.482136
classic,363,23,-26.695658,-20.619532
classic,364,23,-18.705614,-17.115005
classic,365,23,-39.241745,1.069657
classic,366,23,-25.325148,37.250149
classic,367,23,-38.620892,-10.249575
classic,368,24,-32.756073,-22.144865
classic,369,24,-29.845385,34.116859
classic,370,24,-26.876270,34.222095
classic,371,24,-9.271721,-26.275051
classic,372,24,-7.932705,-35.316677
classic,373,24,-35.492329,-15.136490
classic,374,24,-26.074568,32.679165
classic,375,25,-29.900404,32.393513
classic,376,25,-19.219616,38.281834
classic,377,25,-28.018297,32.210880
classic,378,25,-30.043730,32.055241
classic,379,25,-30.463913,32.982468
classic,380,25,-15.929657,38.654297
classic,381,25,-0.973946,-12.616901
classic,382,25,16.262188,16.000393
classic,383,25,-9.329659,-14.017081
classic,384,25,-3.549336,8.121072
classic,385,25,-30.977434,37.473087
classic,386,26,-1.118876,-12.416720
classic,387,26,-1.782963,-33.614040
classic,388,26,-3.763655,-24.547750
classic,389,26,1.989463,-1.649771
classic,390,27,-0.651542,-33.047089
classic,391,27,-2.973466,-25.028194
classic,392,27,-3.054044,-25.200291
classic,393,28,-0.536679,-30.250830
classic,394,28,-16.785421,38.483406
classic,395,28,-16.005810,39.246502
classic,396,29,-8.454772,-35.070011
classic,397,29,29.443350,-5.556866
classic,398,29,-10.364025,47.345093
classic,399,29,31.210228,-3.036906
classic,400,30,-10.378707,47.871094
classic,401,31,-12.119511,41.706921
classic,402,31,33.787331,-3.941293
classic,403,31,-10.444532,46.731583
classic,404,31,-27.906557,32.161591
classic,405,32,28.981009,-6.540402
classic,406,32,31.451736,-3.183818
classic,407,32,32.689018,-3.217773
classic,408,32,29.462759,-3.792358
classic,409,32,-12.582514,39.951576
classic,410,33,-5.309659,30.659132
classic,411,33,13.078848,32.082901
classic,412,33,9.762521,14.979548
classic,413,33,12.222864,32.569817
classic,414,33,12.256582,29.034231
classic,415,33,13.071784,32.085812
classic,416,33,12.272872,32.578465
classic,417,34,12.171458,32.613197
classic,418,34,13.078592,32.083237
classic,419,35,-5.993645,-28.834494
classic,420,35,-27.634850,33.191879
classic,421,35,-28.109562,33.290600
classic,422,35,-26.567892,33.291103
classic,423,35,-17.743826,40.351234
classic,424,35,28.770542,-4.124599
classic,425,35,31.299625,-3.559309
classic,426,35,29.599628,-4.319059
classic,427,35,32.166172,-2.421587
classic,428,36,-11.872926,40.628742
classic,429,36,-11.873448,40.628391
classic,430,36,-18.524151,-21.343832
classic,431,37,-10.174726,46.711365
classic,432,37,29.416546,-6.235954
classic,433,37,28.471695,-6.314461
classic,434,37,29.554565,-7.056146
classic,435,37,33.348614,-4.521646
classic,436,37,34.249794,-3.533653
classic,437,37,-38.985783,-11.295276
classic,438,37,-36.054264,-16.021820
classic,439,37,-35.203125,-18.416557
classic,440,37,-32.800423,-21.793653
classic,441,38,30.137035,-5.098306
classic,442,38,34.781700,-5.018029
classic,443,38,30.193998,-3.107819
classic,444,38,28.459696,-5.382755
classic,445,38,31.205563,-4.839979
classic,446,38,30.685648,-4.302608
classic,447,38,-13.172196,6.226810
classic,448,38,-12.587079,6.937511
classic,449,38,-39.517601,-10.065814
classic,450,38,32.233242,-4.523631
classic,451,38,-3.470887,8.095099
classic,452,39,7.112639,2.905608
classic,453,39,7.446457,1.883233
classic,454,40,4.252148,0.120634
classic,455,40,4.583330,7.033954
classic,456,40,-12.379455,-7.412296
classic,457,41,-1.349104,31.578558
classic,458,41,-9.153323,-29.037352
classic,459,42,39.250042,34.862610
classic,460,42,-7.282078,28.408030
classic,461,42,-17.215380,39.296593
classic,462,42,-17.199896,39.468521
classic,463,42,-18.886829,-20.120140
classic,464,43,-18.819946,-20.137091
classic,465,43,-10.431031,48.093056
classic,466,43,-39.775814,-11.202120
classic,467,45,-10.597910,48.059940
classic,468,45,-17.118038,37.449688
classic,469,45,-39.158558,-9.958909
classic,470,45,-35.638340,-14.919065
classic,471,45,-37.347507,-9.362185
classic,472,45,-38.151768,-1.009574
classic,473,45,-0.318984,-29.911531
classic,474,45,2.770856,-28.530333
classic,475,45,30.493908,-2.679973
classic,476,45,29.198606,-4.860136
classic,477,45,34.350864,-4.857126
classic,478,45,32.799187,-4.505377
classic,479,46,13.391205,33.582756
classic,480,46,40.264160,32.408386
classic,481,46,40.230621,32.355930
classic,482,46,-1.989241,-14.027517
classic,483,47,40.134811,32.643200
classic,484,48,-1.660147,-2.149224
classic,485,48,30.910179,-5.113260
classic,486,48,31.931519,-4.539399
classic,487,48,-34.824539,-13.623555
classic,488,48,-50.989765,-16.384758
classic,489,49,-49.102840,-14.971909
classic,490,49,-50.992741,-16.382774
classic,491,49,-51.193722,-15.764824
classic,492,49,-50.953098,-16.290226
classic,493,49,-51.440403,-16.067339
classic,494,49,-50.997627,-17.132547
classic,495,49,-51.395988,-15.966197
classic,496,49,-49.613445,-15.457542
classic,497,49,-49.588722,-15.423635
classic,498,49,-49.526646,-15.324313
classic,499,49,-51.284340,-15.900813
classic,500,49,-48.817757,-14.727954
classic,501,49,-49.497776,-15.281858
classic,502,49,-51.243813,-17.872252
classic,503,49,-51.433647,-16.462605
classic,504,49,-51.442421,-16.460596
classic,505,49,-51.064758,-16.997158
classic,506,50,-51.412701,-15.885901
classic,507,50,-49.614552,-15.382982
classic,508,50,-49.543613,-15.328745
classic,509,51,-49.586346,-15.413268
classic,510,51,-49.049427,-15.896304
classic,511,51,-50.939419,-16.392813
classic,512,51,-50.256195,-18.056755
classic,513,51,-52.253876,-16.443895
classic,514,51,29.707460,-6.777495
classic,515,51,-30.085438,33.100807
classic,516,51,-27.519169,31.906572
classic,517,52,-5.051710,-34.167828
classic,518,52,-35.010330,-11.462246
classic,519,52,-36.078377,-21.321049
classic,520,52,-36.114407,-21.239349
classic,521,52,15.797980,18.543505
classic,522,53,29.986408,-3.985829
classic,523,53,30.097294,-5.883152
classic,524,53,28.421726,-5.837656
classic,525,53,32.639519,-7.444862
classic,526,53,32.639519,-7.444862
classic,527,53,32.639519,-7.444862
classic,528,53,32.639519,-7.444862
classic,529,53,32.639519,-7.444862
classic,530,53,32.639519,-7.444862
classic,531,53,32.639519,-7.444862
classic,532,53,32.639519,-7.444862
classic,533,53,32.639519,-7.444862
classic,534,53,32.639519,-7.444862
classic,535,53,32.639519,-7.444862
classic,536,53,32.639519,-7.444862
classic,537,53,32.639519,-7.444862
classic,538,53,32.639519,-7.444862
classic,539,53,32.639519,-7.444862
classic,540,53,32.639519,-7.444862
classic,541,53,32.639519,-7.444862
classic,542,53,32.639519,-7.444862
classic,543,54,32.639519,-7.444862
classic,544,54,32.639519,-7.444862
classic,545,54,32.639519,-7.444862
classic,546,54,32.639519,-7.444862
classic,547,54,-28.679096,24.913338
classic,548,54,32.639519,-7.444862
classic,549,54,32.639519,-7.444862
classic,550,54,32.639519,-7.444862
classic,551,54,32.639519,-7.444862
classic,552,54,32.639519,-7.444862
classic,553,55,32.639519,-7.444862
classic,554,55,32.639519,-7.444862
classic,555,55,32.639519,-7.444862
classic,556,56,32.639519,-7.444862
classic,557,56,32.639519,-7.444862
classic,558,56,32.639519,-7.444862
classic,559,56,32.639519,-7.444862
classic,560,58,-19.989403,-19.928514
classic,561,58,-17.660934,41.291679
classic,562,58,-23.426376,36.208881
classic,563,58,-17.380877,43.085194
classic,564,58,-14.724304,6.367033
classic,565,59,-19.274948,38.325443
classic,566,59,-30.931187,37.458408
classic,567,59,-34.389938,-14.989152
classic,568,60,32.639519,-7.444862
classic,569,60,-1.977384,2.590341
classic,570,60,-2.226911,0.441146
classic,571,60,-2.190953,-10.397139
classic,572,61,-2.177746,-10.417974
classic,573,61,-3.404446,30.273245
classic,574,62,-2.572391,-0.225353
classic,575,63,-1.245228,-29.166668
classic,576,63,-2.832212,30.990862
classic,577,63,-0.834385,-28.830235
classic,578,63,-6.540299,28.503889
classic,579,63,-4.565726,30.988127
classic,580,63,-4.619100,29.992960
classic,581,63,-0.276725,-29.453896
classic,582,63,-0.359407,-28.485605
classic,583,63,-0.501486,-26.599398
classic,584,63,-0.459324,-27.449568
classic,585,64,2.728486,2.357420
classic,586,64,32.639519,-7.444862
classic,587,64,32.639519,-7.444862
classic,588,64,32.639519,-7.444862
classic,589,64,32.639519,-7.444862
classic,590,64,32.639519,-7.444862
classic,591,64,32.639519,-7.444862
classic,592,65,32.639519,-7.444862
classic,593,65,32.639519,-7.444862
classic,594,65,32.639519,-7.444862
classic,595,65,32.639519,-7.444862
classic,596,65,32.639519,-7.444862
classic,597,65,32.639519,-7.444862
classic,598,65,32.639519,-7.444862
classic,599,65,32.639519,-7.444862
classic,600,65,32.639519,-7.444862
classic,601,65,32.639519,-7.444862
classic,602,65,32.639519,-7.444862
classic,603,65,32.639519,-7.444862
classic,604,66,32.639519,-7.444862
classic,605,66,32.639519,-7.444862
classic,606,66,32.639519,-7.444862
classic,607,67,32.639519,-7.444862
classic,608,67,32.639519,-7.444862
classic,609,67,32.639519,-7.444862
classic,610,67,32.639519,-7.444862
classic,611,67,32.639519,-7.444862
classic,612,67,32.639519,-7.444862
classic,613,67,32.639519,-7.444862
classic,614,67,32.639519,-7.444862
classic,615,68,11.889697,25.176659
classic,616,68,-9.653847,39.404716
classic,617,68,-0.987201,32.866894
classic,618,69,-9.349756,-26.410057
classic,619,70,-26.367966,32.494305
classic,620,70,-0.369373,31.337103
classic,621,70,-5.703746,-29.151648
classic,622,71,5.755656,1.486846
classic,623,71,32.639519,-7.444862
classic,624,72,-6.665224,-31.131327
classic,625,72,32.639519,-7.444862
classic,626,72,32.639519,-7.444862
classic,627,72,32.639519,-7.444862
classic,628,72,32.639519,-7.444862
classic,629,72,-26.496201,41.080574
classic,630,73,-39.734238,-11.807225
classic,631,73,-26.148148,39.577026
classic,632,74,-36.059883,-16.083046
classic,633,74,-25.133913,34.480648
classic,634,74,-32.303986,-21.969339
classic,635,74,-32.128239,-21.841940
classic,636,74,-25.659407,42.972507
classic,637,75,-35.661556,-16.689194
classic,638,75,-17.546486,38.762352
classic,639,75,-26.620060,44.100784
classic,640,75,-27.697792,44.555847
classic,641,75,-26.791191,44.099045
classic,642,75,-27.009813,43.661808
classic,643,75,-26.839781,43.196472
classic,644,75,-39.553204,-9.581737
classic,645,75,-26.517603,43.679802
classic,646,76,-39.003944,-11.233969
classic,647,76,-15.633759,8.921890
classic,648,76,-26.420361,43.387348
classic,649,76,-27.010506,44.129158
classic,650,77,-26.575888,43.424412
classic,651,77,-26.621677,44.106308
classic,652,77,-26.575768,43.059326
classic,653,77,-26.730385,43.267815
classic,654,77,-25.934290,43.998257
classic,655,77,-30.987076,-21.270863
classic,656,78,-36.096024,-16.010284
classic,657,78,-32.642681,-22.523977
classic,658,78,-35.229790,-18.308737
classic,659,79,-15.705134,41.056793
classic,660,79,-23.485960,45.015038
classic,661,79,-26.508959,41.093479
classic,662,80,-14.366769,-14.910181
classic,663,81,-10.041098,47.938286
classic,664,81,-26.229721,39.983524
classic,665,82,32.639519,-7.444862
classic,666,82,-34.595577,-15.023938
classic,667,83,32.639519,-7.444862
classic,668,83,32.639519,-7.444862
classic,669,84,-36.095135,-16.010498
classic,670,84,-35.232136,-18.304436
classic,671,84,-17.054102,-19.156033
classic,672,84,-17.740694,-19.037790
classic,673,85,-27.072090,-20.713652
classic,674,85,-18.702118,-17.127243
classic,675,85,-18.703007,-17.126099
classic,676,86,-18.705769,-17.115808
classic,677,86,-18.703598,-17.124702
classic,678,86,-13.592539,-14.719956
classic,679,86,-18.701794,-17.113880
classic,680,87,-18.702131,-17.127155
classic,681,87,-18.703581,-17.123911
classic,682,88,-39.809368,2.723361
classic,683,88,-40.056152,2.418682
classic,684,88,-39.805611,2.749912
classic,685,88,-39.235031,1.061510
classic,686,88,-38.843262,-3.583176
classic,687,88,-39.218273,1.061560
classic,688,88,-40.367878,2.515662
classic,689,88,-39.244984,1.306211
classic,690,88,-42.043900,2.853993
classic,691,88,-39.168304,-0.479412
classic,692,88,-38.970005,0.941573
classic,693,88,-39.061314,-0.660590
classic,694,88,-34.738163,0.113934
classic,695,88,-39.577072,1.068917
classic,696,88,-40.421272,2.491693
classic,697,88,-38.548622,1.187224
classic,698,88,-40.647274,0.809206
classic,699,88,-39.037567,-5.025401
classic,700,88,-39.314171,3.124484
classic,701,88,-38.614445,1.296211
classic,702,88,-39.046474,3.176571
classic,703,88,-39.036396,-5.335117
classic,704,88,-43.148109,1.787161
classic,705,88,-38.202332,0.295986
classic,706,88,-37.595997,-14.320687
classic,707,88,-39.811291,2.734865
classic,708,88,-39.641830,2.273682
classic,709,88,-38.910145,0.380165
classic,710,88,-39.627663,1.063576
classic,711,88,-42.328686,2.558272
classic,712,88,-37.349380,1.669183
classic,713,88,-39.115028,-2.586194
classic,714,88,-39.234871,0.111438
classic,715,88,-38.853943,-3.594287
classic,716,88,0.947361,-17.953682
classic,717,89,-39.124931,-1.642493
classic,718,89,-38.339447,1.812588
classic,719,89,-37.339436,1.899996
classic,720,89,-39.232460,-0.277950
classic,721,89,-38.154667,4.081610
classic,722,89,-42.689049,2.255680
classic,723,89,-39.539417,1.940647
classic,724,89,-39.086273,-2.488519
classic,725,89,-42.210617,1.752983
classic,726,89,-34.733398,0.123967
classic,727,89,-39.244987,1.306207
classic,728,89,-39.597088,-9.221433
classic,729,89,-40.529720,3.889297
classic,730,89,32.639519,-7.444862
classic,731,89,-36.558636,-9.040012
classic,732,89,-40.615211,4.150103
classic,733,90,-39.646038,2.457074
classic,734,90,-39.037823,-5.208700
classic,735,90,-36.774601,-9.130315
classic,736,90,-37.776077,3.831858
classic,737,90,-38.099010,-9.320288
classic,738,90,-40.171288,0.410471
classic,739,90,-38.870525,-4.144856
classic,740,90,-40.317604,2.710884
classic,741,90,-37.753170,2.727071
classic,742,90,-39.387901,4.993627
classic,743,91,-39.055454,-11.421879
classic,744,91,32.639519,-7.444862
classic,745,91,-39.134315,1.378922
classic,746,91,-32.361393,-18.180965
classic,747,91,-12.431392,-8.970802
classic,748,91,-38.797859,-2.903484
classic,749,91,-43.332111,1.743482
classic,750,91,-39.175087,4.964550
classic,751,91,-40.255753,4.500957
classic,752,91,-40.233437,2.127271
classic,753,91,-39.076221,5.036067
classic,754,92,-18.847664,-20.076914
classic,755,92,-30.021219,32.199844
classic,756,93,-26.057856,32.696705
classic,757,93,-12.069561,-9.735268
classic,758,93,-26.074568,32.679165
classic,759,94,-15.923695,38.644753
classic,760,95,6.820225,9.090302
classic,761,95,7.399265,12.259955
classic,762,95,16.264509,16.002213
classic,763,95,-1.206282,-13.595355
classic,764,96,0.190496,-11.791730
classic,765,97,32.639519,-7.444862
classic,766,97,-8.230453,-35.176052
classic,767,98,-3.848380,-27.130281
classic,768,98,-6.942907,-35.546974
classic,769,98,0.067116,4.321024
classic,770,99,-12.561238,-7.672949
